Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Nagaland,Livestock,Non-Dairy,0.0,0.0,0.0,0.99,1.98,2.97,3.96,4.95,4.95,4.95,4.95
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Odisha,Livestock,Non-Dairy,0.0,0.0,0.0,8.98,17.96,26.93,35.91,44.89,44.89,44.89,44.89
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Puducherry,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Punjab,Livestock,Non-Dairy,139.32,128.34,117.36,101.34,85.32,69.3,53.28,37.26,29.62,23.54,18.72
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Livestock,Non-Dairy,24725.19,23701.55,22677.9,21644.39,20610.87,19577.36,18543.85,17510.33,16627.72,15789.59,14993.71
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Sikkim,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Livestock,Non-Dairy,0.19,0.28,0.38,0.51,0.63,0.76,0.89,1.02,1.25,1.52,1.86
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Telangana,Livestock,Non-Dairy,1.56,2.34,3.12,3.3,3.47,3.64,3.81,3.98,4.17,4.38,4.6
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Tripura,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Livestock,Non-Dairy,670.9,576.27,481.64,470.63,459.62,448.61,437.6,426.59,416.35,406.37,396.62
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Livestock,Non-Dairy,0.03,0.04,0.05,0.04,0.03,0.02,0.01,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Camels,,Emissions,CO2e (t) GWP-AR2,West Bengal,Livestock,Non-Dairy,0.0,0.0,0.0,2.87,5.74,8.61,11.48,14.35,14.35,14.35,14.35
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Livestock,Non-Dairy,272.85,301.8,330.75,324.15,317.55,310.96,304.36,297.76,297.69,299.79,304.1
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Livestock,Non-Dairy,16876.45,18844.26,20812.07,21159.55,21507.02,21854.49,22201.97,22549.44,23017.69,23531.19,24092.43
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Livestock,Non-Dairy,699.31,836.24,973.18,896.59,819.99,743.4,666.81,590.21,544.9,505.8,471.79
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Assam,Livestock,Non-Dairy,10164.17,9954.8,9745.44,9404.41,9063.37,8722.34,8381.31,8040.28,7821.87,7637.87,7486.05
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Bihar,Livestock,Non-Dairy,35570.26,39771.93,43973.6,48774.46,53575.32,58376.17,63177.03,67977.89,74553.28,81896.44,90102.33
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Chandigarh,Livestock,Non-Dairy,78.43,81.82,85.2,85.95,86.7,87.45,88.2,88.95,90.69,92.76,95.18
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Livestock,Non-Dairy,6969.68,6212.48,5455.28,5191.48,4927.68,4663.89,4400.09,4136.29,3976.66,3843.88,3735.39
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Livestock,Non-Dairy,15.21,22.82,30.43,27.64,24.86,22.07,19.29,16.5,14.76,13.25,11.94
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Livestock,Non-Dairy,2.2,3.3,4.4,4.02,3.64,3.26,2.88,2.5,2.81,3.3,3.97
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Delhi,Livestock,Non-Dairy,625.47,618.76,612.04,694.53,777.01,859.5,941.98,1024.47,1168.2,1349.58,1582.15
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Goa,Livestock,Non-Dairy,261.86,283.21,304.57,300.61,296.66,292.71,288.75,284.8,282.82,281.53,280.93
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Gujarat,Livestock,Non-Dairy,18462.9,21356.6,24250.3,26653.23,29056.17,31459.11,33862.05,36264.98,39585.67,43291.95,47425.92
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Haryana,Livestock,Non-Dairy,11336.56,11083.51,10830.46,12221.32,13612.18,15003.04,16393.9,17784.77,19683.04,21800.06,24162.65
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Livestock,Non-Dairy,13910.44,14233.53,14556.62,15063.29,15569.96,16076.63,16583.3,17089.97,17668.59,18273.83,18906.94
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Livestock,Non-Dairy,33445.72,35426.77,37407.82,35456.87,33505.91,31554.96,29604.0,27653.05,26194.77,24866.81,23657.29
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Jharkhand,Livestock,Non-Dairy,4020.87,4581.79,5142.71,5075.58,5008.44,4941.31,4874.17,4807.04,4829.94,4882.35,4964.6
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Karnataka,Livestock,Non-Dairy,29467.54,31533.94,33600.35,34983.11,36365.88,37748.64,39131.4,40514.16,42157.85,43902.64,45755.45
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Kerala,Livestock,Non-Dairy,35340.36,34717.72,34095.07,31595.98,29096.89,26597.8,24098.71,21599.62,20148.3,18937.37,17933.56
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Livestock,Non-Dairy,42.89,64.34,85.78,72.48,59.19,45.89,32.59,19.29,21.29,31.43,57.37
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Livestock,Non-Dairy,8522.76,9303.66,10084.55,11221.21,12357.87,13494.53,14631.19,15767.85,17427.02,19324.08,21495.07
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Maharashtra,Livestock,Non-Dairy,55588.15,56633.57,57679.0,58026.35,58373.69,58721.04,59068.38,59415.73,59868.86,60359.55,60888.91
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Manipur,Livestock,Non-Dairy,1764.1,1671.0,1577.9,1469.8,1361.7,1253.61,1145.51,1037.41,991.85,962.94,949.73
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Meghalaya,Livestock,Non-Dairy,365.24,385.67,406.09,470.46,534.83,599.19,663.56,727.93,878.81,1087.92,1379.38
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Mizoram,Livestock,Non-Dairy,195.74,219.87,243.99,238.47,232.95,227.42,221.9,216.38,216.47,218.26,221.74
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Nagaland,Livestock,Non-Dairy,6993.39,7042.72,7092.04,6402.87,5713.7,5024.53,4335.35,3646.18,3342.1,3106.15,2924.15
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Odisha,Livestock,Non-Dairy,45144.62,54101.61,63058.6,56086.63,49114.67,42142.7,35170.73,28198.76,25714.2,24007.54,22917.71
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Puducherry,Livestock,Non-Dairy,1314.12,1340.07,1366.01,1282.94,1199.87,1116.81,1033.74,950.67,898.47,856.26,824.29
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Punjab,Livestock,Non-Dairy,27596.15,25480.86,23365.56,25618.67,27871.78,30124.88,32377.99,34631.1,37575.45,40809.65,44365.12
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Rajasthan,Livestock,Non-Dairy,11404.23,12980.41,14556.58,17513.67,20470.76,23427.85,26384.94,29342.03,33940.02,39330.77,45662.2
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Sikkim,Livestock,Non-Dairy,1930.06,1967.13,2004.2,2176.26,2348.31,2520.37,2692.43,2864.49,3167.79,3530.6,3962.16
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Livestock,Non-Dairy,135364.67,151403.16,167441.64,157430.8,147419.97,137409.14,127398.3,117387.47,110227.15,103757.87,97897.98
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Telangana,Livestock,Non-Dairy,15599.31,17418.21,19237.1,19558.28,19879.46,20200.64,20521.82,20842.99,21275.8,21750.45,22269.21
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Tripura,Livestock,Non-Dairy,1478.77,1677.58,1876.39,2183.43,2490.47,2797.51,3104.55,3411.59,3919.3,4530.87,5269.98
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Livestock,Non-Dairy,40680.53,41958.61,43236.7,48225.76,53214.82,58203.88,63192.94,68182.0,75029.31,82691.41,91275.76
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Livestock,Non-Dairy,5825.38,6255.22,6685.06,7122.88,7560.7,7998.51,8436.33,8874.15,9445.58,10073.43,10764.02
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Crossbred Cattle  (ND),,Emissions,CO2e (t) GWP-AR2,West Bengal,Livestock,Non-Dairy,41099.22,49845.57,58591.92,58919.92,59247.92,59575.92,59903.92,60231.93,61176.45,62342.69,63739.9
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Livestock,Non-Dairy,0.03,0.04,0.06,0.06,0.06,0.07,0.07,0.08,0.08,0.08,0.09
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Livestock,Non-Dairy,406.62,447.87,489.13,417.67,346.22,274.77,203.32,131.87,101.45,78.06,60.06
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Livestock,Non-Dairy,0.0,0.0,0.0,0.15,0.29,0.44,0.59,0.74,0.74,0.74,0.74
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Assam,Livestock,Non-Dairy,0.57,0.85,1.13,4.87,8.61,12.35,16.09,19.83,35.14,62.27,110.36
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Bihar,Livestock,Non-Dairy,443.62,448.08,452.54,442.84,433.14,423.43,413.73,404.03,394.96,386.11,377.45
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Livestock,Non-Dairy,1.4,2.1,2.8,4.81,6.82,8.83,10.84,12.85,17.43,23.65,32.09
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Delhi,Livestock,Non-Dairy,13.06,10.14,7.22,9.88,12.55,15.21,17.88,20.54,25.32,31.21,38.48
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Goa,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Gujarat,Livestock,Non-Dairy,1088.41,1018.37,948.33,905.45,862.58,819.71,776.84,733.96,697.3,662.46,629.37
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Haryana,Livestock,Non-Dairy,121.32,106.38,91.44,84.12,76.81,69.5,62.18,54.87,49.54,44.73,40.38
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Livestock,Non-Dairy,154.75,147.08,139.41,139.3,139.2,139.1,139.0,138.9,138.79,138.69,138.59
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Livestock,Non-Dairy,454.59,455.09,455.58,429.65,403.72,377.79,351.86,325.93,304.81,285.07,266.6
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Livestock,Non-Dairy,7.64,11.45,15.27,13.66,12.04,10.43,8.81,7.2,6.2,5.33,4.59
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Karnataka,Livestock,Non-Dairy,482.74,487.87,492.99,456.05,419.11,382.17,345.23,308.3,280.67,255.52,232.62
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Kerala,Livestock,Non-Dairy,0.28,0.43,0.57,2.36,4.15,5.94,7.73,9.53,16.75,29.45,51.77
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Livestock,Non-Dairy,559.43,470.6,381.76,361.79,341.82,321.85,301.88,281.91,265.33,249.71,235.02
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Livestock,Non-Dairy,841.71,723.92,606.12,595.03,583.93,572.84,561.75,550.65,540.18,529.91,519.84
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Manipur,Livestock,Non-Dairy,0.0,0.0,0.0,0.48,0.95,1.43,1.91,2.38,2.38,2.38,2.38
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Livestock,Non-Dairy,0.0,0.0,0.0,1.97,3.95,5.92,7.89,9.87,9.87,9.87,9.87
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Mizoram,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Nagaland,Livestock,Non-Dairy,0.0,0.0,0.0,0.15,0.29,0.44,0.59,0.74,0.74,0.74,0.74
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Odisha,Livestock,Non-Dairy,88.92,48.34,7.75,8.18,8.6,9.03,9.46,9.88,10.38,10.9,11.44
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Puducherry,Livestock,Non-Dairy,0.51,0.77,1.02,0.87,0.73,0.58,0.43,0.28,0.22,0.17,0.13
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Punjab,Livestock,Non-Dairy,93.89,93.58,93.27,85.61,77.95,70.3,62.64,54.98,49.46,44.5,40.04
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Livestock,Non-Dairy,2316.48,2123.37,1930.26,1852.15,1774.05,1695.95,1617.85,1539.75,1471.69,1406.64,1344.46
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Sikkim,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Livestock,Non-Dairy,287.04,184.87,82.69,100.86,119.04,137.21,155.38,173.56,201.3,233.48,270.8
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Telangana,Livestock,Non-Dairy,375.85,413.98,452.11,386.07,320.02,253.98,187.93,121.89,93.78,72.15,55.51
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Tripura,Livestock,Non-Dairy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Livestock,Non-Dairy,2516.79,2055.29,1593.78,1489.13,1384.49,1279.84,1175.2,1070.55,988.65,913.02,843.17
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Livestock,Non-Dairy,21.38,22.61,23.85,24.79,25.72,26.65,27.59,28.52,29.56,30.63,31.75
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Donkeys,,Emissions,CO2e (t) GWP-AR2,West Bengal,Livestock,Non-Dairy,0.19,0.28,0.38,2.6,4.83,7.06,9.28,11.51,22.79,45.14,89.38
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Goat,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Livestock,Non-Dairy,301.97,305.11,308.25,306.96,305.67,304.38,303.09,301.8,300.52,299.25,297.99
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Goat,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Livestock,Non-Dairy,19090.33,21100.45,23110.57,22844.17,22577.77,22311.37,22044.97,21778.58,21521.54,21267.53,21016.52
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Goat,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Livestock,Non-Dairy,1208.41,1279.0,1349.6,1362.0,1374.39,1386.79,1399.19,1411.59,1424.32,1437.17,1450.14
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Goat,,Emissions,CO2e (t) GWP-AR2,Assam,Livestock,Non-Dairy,16878.65,18418.0,19957.35,21666.22,23375.08,25083.94,26792.81,28501.67,30607.22,32868.3,35296.43
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Goat,,Emissions,CO2e (t) GWP-AR2,Bihar,Livestock,Non-Dairy,45407.69,46189.64,46971.58,48807.12,50642.65,52478.19,54313.73,56149.26,58189.66,60304.21,62495.59
"Agriculture, Forestry and Other Land Use",Livestock,Manure Management,Direct,Animal,Goat,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Livestock,Non-Dairy,3.82,3.42,3.03,3.16,3.3,3.44,3.58,3.72,3.88,4.04,4.21
